88,Omezení návštěv třetích osob u pacientů,Poskytovatelům zdravotních služeb bylo vydáno doporučeho omezit návštěvy v zdrav. zařízení lůžkové péče. Jestli se tím budou řídit je už na dané nemocnici.,1,doporuceni,68,"Výjimkami z doporučení jsou: <ul>
	<li>Návštěv nezletilých pacientů</li>
	<li>Návštěv pacientů s omezenou svéprávností</li
	<li>Návštěv pacientů v hospicech a dalších pacientů v terminálním stádiu nevyléčitelného onemocnění</li>
	<li>Přítomnost pří porodu, za předpokladu, že jsou splněny následující podmínky</li>
	<ul>
		<li>Jste druhým rodičem dítěte, nebo žijete s rodičkou ve společné domácnosti</li>
		<li>Porod bude probíhat v damostatném porodním pokoji nebo bodu s vlastním soc. zařízením</li>
		<li>Bude omezen váš kontakt s ostatními rodičkami</li>
		<li>Nemáte teplotu přesahující 37.0°C, ani příznaky COVID-19. Kontrole se podrobíte před vstupem do porodního pokoje</li>
		<li>Máte chirurgickou roušku, nebo lepší ochranu dýchacích cest (respirátor). Po domácku ušitá rouška nestačí. </li>
	</ul>
</ul>",NULL,NULL,modal-md,fas fa-exclamation-triangle,NULL
89,Omezení návštěv v soc. zařízeních (např. domovy seniorů),"Doporučení pro poskytovatele soc. služeb omezit návštěvy v soc. zařízeních pobytové péče, jako jsou například 
<ul>
	<li>domovy pro osoby se zdravotním postižením</li>
	<li>domovy pro seniory</li>
	<li>domovy se zvláštním režimem</li>
	<li>chráněné bydlení</li>
	<li>azylové domy</li>
	<li>domy na půl cesty<li>
	<li>intervenční centra</li>
</ul> a všem odlehčovacím sociálním službám v pobytové formě",10,doporuceni,68,"Doporučenými výjimkami jsou (dané nařízení se tímto nemusí nutně řídit)
<ul>
	<li>Návštěv nezletilých uživatelů</li>
	<li>Návštěv uživatelů s omezenou svéprávností</li
	<li>Návštěv uživatelů v terminálním stádiu nevyléčitelného onemocnění</li>
</ul>",NULL,NULL,modal-md,fas fa-exclamation-triangle,NULL
90,Roušky u akcí nad 100 lidí ve venkovních prostorech,"Povinnost nosit roušku na venkovních akcích, kde je více jak 100 lidí",3,narizeni,69,"Nošení roušek se na vás nevztahuje, pokud:
<ul>
<li>Jste dítě do dvou let</li>
<li>Jste osoba s poruchou intelektu, kognitivní poruchou - zkrátka váš stav neumožňuje dodržení tohoto zákazu.</li>
<li>Zrovna vystupujete (např. hrajete v divadle, tančíte, hrajete na hudebním přestavení, nebo provádíte autorské dílo)</li>

Dále se nevztahuje na 
<li>Sportovce, nebo cvičící v době tréninku, zápasu, soutěže apod. </li>
<li>redaktory, moderátory a další osoby vystupuící v rozlasových, televizních a dalších pořadech</li>
</ul>",NULL,NULL,modal-md,fas fa-exclamation-triangle,NULL
136,"Součástí výuky není zpěv, ani sportovní činnosti","<p>Součástí vzdělávání nejsou sportovní činnosti, ani zpěv</p><br><iframe width=""100%"" height=""281"" src=""https://www.youtube.com/embed/AdGEue5NCUU"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe><br><iframe width=""100%"" height=""281"" src=""https://www.youtube.com/embed/FsH6p1kGl0g"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe><br>
",4,narizeni,93,"Omezení sportu se nevztahuje na nižší stupeň ZŠ, omezení zpěvu se nevztahuje na mateřské školy",NULL,NULL,modal-md,fas fa-exclamation-triangle,NULL
137,Omezení provozu středisek volného času (zákaz přítomnosti dětí),"Zákaz osobní přítomnosti dětí, žáků a studentů <br><br><iframe width=""100%"" height=""281"" src=""https://www.youtube.com/embed/BLd6tSqeO2E"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe> ",4,narizeni,94,NULL,NULL,NULL,modal-md,fas fa-exclamation-triangle,NULL
138,Omezení prezenční výuky na VŠ,Zákaz osobní přítomnosti studentů na výuce při studiu na vysoké škole a účastníků kurzů celoživotního vzdělávání,4,narizeni,94,"Zákaz osobní přítomnosti studentů se nevztahuje na:
<ul>
	<li>individuální návštěvy knihoven a studoven</li>
	<li>individuální konzultace</li>
	<li>zkoušení za přítomnosti nejvýše 10 osob</li>
	<li>laboratorní, experimentální nebo uměleckou práci za přítomnosti nejvýše 15 osob</li>
    <li>klinickou a praktickou výuku a praxi</li>
</ul>",NULL,NULL,modal-md,fas fa-exclamation-triangle,NULL
139,"Omezení SŠ, VOŠ a konzervatoří (zrušení prezenční výuky s výjimkami)","<p>Je zakázána osobní přítomnost žáků a studentů, tedy nebude probíhat prezenční výuka (kromě případů popsaných v sekci ""výjimky"")</p>",4,narizeni,94,"<ul>
	<li>povinné školní docházky;</li>
	<li>praktického vyučování a praktické přípravy;</li>
	<li>škol zřízených při zařízeních pro výkon ústavní výchovy nebo ochranné výchovy;</li>
	<li>škol zřízených Ministerstvem spravedlnosti;</li>
	<li>praktických škol jednoletých a dvouletých,</li>
</ul>",NULL,NULL,modal-md,fas fa-exclamation-triangle,NULL
140,"Omezení základních uměleckých škol, jazykových škol ","Omezení provozu základních uměleckých škol a jazykových škol: zákaz osobní přítomnosti dětí, žáků a studentů <br> <iframe width=""100%"" height=""281"" src=""https://www.youtube.com/embed/iKYWY7mr-Mk"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",4,narizeni,94,NULL,NULL,NULL,modal-md,fas fa-exclamation-triangle,NULL
141,"Součástí výuky není zpěv, ani sportovní činnosti","<p>Součástí vzdělávání nejsou sportovní činnosti, ani zpěv</p><br><iframe width=""100%"" height=""281"" src=""https://www.youtube.com/embed/AdGEue5NCUU"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe><br><iframe width=""100%"" height=""281"" src=""https://www.youtube.com/embed/FsH6p1kGl0g"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe><br>
",4,narizeni,94,"Omezení sportu se nevztahuje na nižší stupeň ZŠ, omezení zpěvu se nevztahuje na mateřské školy",NULL,NULL,modal-md,fas fa-exclamation-triangle,NULL
142,"Součástí výuky není zpěv, ani sportovní činnosti","<p>Součástí vzdělávání nejsou sportovní činnosti, ani zpěv</p><br><iframe width=""100%"" height=""281"" src=""https://www.youtube.com/embed/AdGEue5NCUU"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe><br><iframe width=""100%"" height=""281"" src=""https://www.youtube.com/embed/FsH6p1kGl0g"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe><br><iframe width=""100%"" height=""281"" src=""https://www.youtube.com/embed/DkXkbxGuvtw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",4,narizeni,95,"Omezení sportu se nevztahuje na nižší stupeň ZŠ, omezení zpěvu se nevztahuje na mateřské školy",NULL,NULL,modal-md,fas fa-exclamation-triangle,NULL
143,Omezení provozu středisek volného času (zákaz přítomnosti dětí),"Zákaz osobní přítomnosti dětí, žáků a studentů <br><br><iframe width=""100%"" height=""281"" src=""https://www.youtube.com/embed/BLd6tSqeO2E"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe> ",4,narizeni,96,NULL,NULL,NULL,modal-md,fas fa-exclamation-triangle,NULL
144,Omezení prezenční výuky na VŠ,Zákaz osobní přítomnosti studentů na výuce při studiu na vysoké škole a účastníků kurzů celoživotního vzdělávání,4,narizeni,96,"Zákaz osobní přítomnosti studentů se nevztahuje na:
<ul>
	<li>individuální návštěvy knihoven a studoven</li>
	<li>individuální konzultace</li>
	<li>zkoušení za přítomnosti nejvýše 10 osob</li>
	<li>laboratorní, experimentální nebo uměleckou práci za přítomnosti nejvýše 15 osob</li>
    <li>klinickou a praktickou výuku a praxi</li>
</ul>",NULL,NULL,modal-md,fas fa-exclamation-triangle,NULL
145,"Omezení SŠ, VOŠ a konzervatoří (zrušení prezenční výuky s výjimkami)","<p>Je zakázána osobní přítomnost žáků a studentů, tedy nebude probíhat prezenční výuka (kromě případů popsaných v sekci ""výjimky"")</p>",4,narizeni,96,"<ul>
	<li>povinné školní docházky;</li>
	<li>praktického vyučování a praktické přípravy;</li>
	<li>škol zřízených při zařízeních pro výkon ústavní výchovy nebo ochranné výchovy;</li>
	<li>škol zřízených Ministerstvem spravedlnosti;</li>
	<li>praktických škol jednoletých a dvouletých,</li>
</ul>",NULL,NULL,modal-md,fas fa-exclamation-triangle,NULL
146,"Omezení základních uměleckých škol, jazykových škol ","Omezení provozu základních uměleckých škol a jazykových škol: zákaz osobní přítomnosti dětí, žáků a studentů <br> <iframe width=""100%"" height=""281"" src=""https://www.youtube.com/embed/iKYWY7mr-Mk"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",4,narizeni,96,NULL,NULL,NULL,modal-md,fas fa-exclamation-triangle,NULL
75,Roušky u akcí nad 100 lidí ve venkovních prostorech,"Povinnost nosit roušku na venkovních akcích, kde je více jak 100 lidí",3,narizeni,55,"Nošení roušek se na vás nevztahuje, pokud:
<ul>
<li>Jste dítě do dvou let</li>
<li>Jste osoba s poruchou intelektu, kognitivní poruchou - zkrátka váš stav neumožňuje dodržení tohoto zákazu.</li>
<li>Zrovna vystupujete (např. hrajete v divadle, tančíte, hrajete na hudebním přestavení, nebo provádíte autorské dílo)</li>

Dále se nevztahuje na 
<li>Sportovce, nebo cvičící v době tréninku, zápasu, soutěže apod. </li>
<li>redaktory, moderátory a další osoby vystupuící v rozlasových, televizních a dalších pořadech</li>
</ul>",NULL,NULL,modal-md,fas fa-exclamation-triangle,NULL
81,Roušky u akcí nad 100 lidí ve venkovních prostorech,"Povinnost nosit roušku na venkovních akcích, kde je více jak 100 lidí",3,narizeni,60,"Nošení roušek se na vás nevztahuje, pokud:
<ul>
<li>Jste dítě do dvou let</li>
<li>Jste osoba s poruchou intelektu, kognitivní poruchou - zkrátka váš stav neumožňuje dodržení tohoto zákazu.</li>
<li>Zrovna vystupujete (např. hrajete v divadle, tančíte, hrajete na hudebním přestavení, nebo provádíte autorské dílo)</li>
Dále se nevztahuje na 
<li>Sportovce, nebo cvičící v době tréninku, zápasu, soutěže apod. </li>
<li>redaktory, moderátory a další osoby vystupuící v rozlasových, televizních a dalších pořadech, přednášející, či provádějící autorské dílo (herci, muzikanti...)</li>
</ul>",NULL,NULL,modal-md,fas fa-exclamation-triangle,NULL
82,Roušky u akcí nad 100 lidí ve venkovních prostorech,"Povinnost nosit roušku na venkovních akcích, kde je více jak 100 lidí",3,narizeni,62,"Nošení roušek se na vás nevztahuje, pokud:
<ul>
<li>Jste dítě do dvou let</li>
<li>Jste osoba s poruchou intelektu, kognitivní poruchou - zkrátka váš stav neumožňuje dodržení tohoto zákazu.</li>
<li>Zrovna vystupujete (např. hrajete v divadle, tančíte, hrajete na hudebním přestavení, nebo provádíte autorské dílo)</li>
Dále se nevztahuje na 
<li>Sportovce, nebo cvičící v době tréninku, zápasu, soutěže apod. </li>
<li>redaktory, moderátory a další osoby vystupuící v rozlasových, televizních a dalších pořadech, přednášející, či provádějící autorské dílo (herci, muzikanti...)</li>
</ul>",NULL,NULL,modal-md,fas fa-exclamation-triangle,NULL
83,Zrušení prezenční výuky na VŠ v Praze,Zákaz osobní přítomnosti studentů na výuce při studiu na vysoké škole,4,narizeni,63,"Zákaz osobní přítomnosti studentů se nevztahuje na:
<ul>
	<li>individuální návštěvy knihoven a studoven</li>
	<li>individuální konzultace</li>
	<li>zkoušení za přítomnosti nejvýše 10 osob</li>
	<li>laboratorní, experimentální nebo uměleckou práci za přítomnosti nejvýše 15 osob</li>
	<li>klinické a praktické výuce a praxi</li>
</ul>",NULL,NULL,modal-md,fas fa-exclamation-triangle,NULL
147,"Součástí výuky není zpěv, ani sportovní činnosti","<p>Součástí vzdělávání nejsou sportovní činnosti, ani zpěv</p><br><iframe width=""100%"" height=""281"" src=""https://www.youtube.com/embed/AdGEue5NCUU"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe><br><iframe width=""100%"" height=""281"" src=""https://www.youtube.com/embed/FsH6p1kGl0g"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe><br>
",4,narizeni,96,"Omezení sportu se nevztahuje na nižší stupeň ZŠ, omezení zpěvu se nevztahuje na mateřské školy",NULL,NULL,modal-md,fas fa-exclamation-triangle,NULL
114,"Koncerty, divadla a další ""nezpívací"" max 500 lidí","Koncerty, divadelní představení a jiná umělecká představení, během kterých se převážně nezpívá, do 500 účastníků, kdy každý účastník má přidělené místo k sezení a kdy se neprodává občerstvení

<iframe width=""100%"" height=""281"" src=""https://www.youtube.com/embed/BX44WeY-Ic0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",3,narizeninouzovy,83,NULL,NULL,NULL,modal-md,fas fa-exclamation-triangle,NULL
115,Limit počtu lidí pro sportovní akce a bohoslužby,"<p><b>Sportovní akce</b> v rámci soutěží organizovaných sportovními svazy, akce se účastní pouze sportovci a nezbytné osoby zabezpečující organizační a technické zázemí včetně rozhodčích a osob zajišťujících zpravodajství v počtu maximálně 130 osob v rámci vnitřního i vnějšího sportoviště
přípravy sportovců pro sportovní akce v rámci soutěží organizovaných sportovními svazy
</p><br><iframe width=""100%"" height=""281"" src=""https://www.youtube.com/embed/BBOjHhQ5-4s"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe><br><br><p><b>bohoslužby</b> s nejvíce 100 účastníky, kdy každý musí mít místo k sezení, v průběhu bohoslužby se nezpívá</p>",3,narizeninouzovy,83,NULL,NULL,NULL,modal-md,fas fa-exclamation-triangle,NULL
116,"Součástí výuky není zpěv, ani sportovní činnosti","<p>Součástí vzdělávání nejsou sportovní činnosti, ani zpěv</p><br><iframe width=""100%"" height=""281"" src=""https://www.youtube.com/embed/AdGEue5NCUU"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe><br><iframe width=""100%"" height=""281"" src=""https://www.youtube.com/embed/FsH6p1kGl0g"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe><br>
",4,narizeni,88,"Omezení sportu se nevztahuje na nižší stupeň ZŠ, omezení zpěvu se nevztahuje na mateřské školy",NULL,NULL,modal-md,fas fa-exclamation-triangle,NULL
148,Omezení provozu středisek volného času (zákaz přítomnosti dětí),"Zákaz osobní přítomnosti dětí, žáků a studentů <br><br><iframe width=""100%"" height=""281"" src=""https://www.youtube.com/embed/BLd6tSqeO2E"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe> ",4,narizeni,97,NULL,NULL,NULL,modal-md,fas fa-exclamation-triangle,NULL
149,Omezení prezenční výuky na VŠ,Zákaz osobní přítomnosti studentů na výuce při studiu na vysoké škole a účastníků kurzů celoživotního vzdělávání,4,narizeni,97,"Zákaz osobní přítomnosti studentů se nevztahuje na:
<ul>
	<li>individuální návštěvy knihoven a studoven</li>
	<li>individuální konzultace</li>
	<li>zkoušení za přítomnosti nejvýše 10 osob</li>
	<li>laboratorní, experimentální nebo uměleckou práci za přítomnosti nejvýše 15 osob</li>
    <li>klinickou a praktickou výuku a praxi</li>
</ul>",NULL,NULL,modal-md,fas fa-exclamation-triangle,NULL
150,"Omezení SŠ, VOŠ a konzervatoří (zrušení prezenční výuky s výjimkami)","<p>Je zakázána osobní přítomnost žáků a studentů, tedy nebude probíhat prezenční výuka (kromě případů popsaných v sekci ""výjimky"")</p>",4,narizeni,97,"<ul>
	<li>povinné školní docházky;</li>
	<li>praktického vyučování a praktické přípravy;</li>
	<li>škol zřízených při zařízeních pro výkon ústavní výchovy nebo ochranné výchovy;</li>
	<li>škol zřízených Ministerstvem spravedlnosti;</li>
	<li>praktických škol jednoletých a dvouletých,</li>
</ul>",NULL,NULL,modal-md,fas fa-exclamation-triangle,NULL
91,Roušky u akcí nad 100 lidí ve venkovních prostorech,"Povinnost nosit roušku na venkovních akcích, kde je více jak 100 lidí",3,narizeni,70,"Nošení roušek se na vás nevztahuje, pokud:
<ul>
<li>Jste dítě do dvou let</li>
<li>Jste osoba s poruchou intelektu, kognitivní poruchou - zkrátka váš stav neumožňuje dodržení tohoto zákazu.</li>
<li>Zrovna vystupujete (např. hrajete v divadle, tančíte, hrajete na hudebním přestavení, nebo provádíte autorské dílo)</li>

Dále se nevztahuje na 
<li>Sportovce, nebo cvičící v době tréninku, zápasu, soutěže apod. </li>
<li>redaktory, moderátory a další osoby vystupuící v rozlasových, televizních a dalších pořadech</li>
</ul>",NULL,NULL,modal-md,fas fa-exclamation-triangle,NULL
92,Roušky u akcí nad 100 lidí ve venkovních prostorech,"Povinnost nosit roušku na venkovních akcích, kde je více jak 100 lidí",3,narizeni,71,"Nošení roušek se na vás nevztahuje, pokud:
<ul>
<li>Jste dítě do dvou let</li>
<li>Jste osoba s poruchou intelektu, kognitivní poruchou - zkrátka váš stav neumožňuje dodržení tohoto zákazu.</li>
<li>Zrovna vystupujete (např. hrajete v divadle, tančíte, hrajete na hudebním přestavení, nebo provádíte autorské dílo)</li>

Dále se nevztahuje na 
<li>Sportovce, nebo cvičící v době tréninku, zápasu, soutěže apod. </li>
<li>redaktory, moderátory a další osoby vystupuící v rozlasových, televizních a dalších pořadech</li>
</ul>",NULL,NULL,modal-md,fas fa-exclamation-triangle,NULL
93,Zrušení prezenční výuky na VŠ,Zákaz osobní přítomnosti studentů na výuce při studiu na vysoké škole,4,narizeni,72,"Zákaz osobní přítomnosti studentů se nevztahuje na:
<ul>
	<li>individuální návštěvy knihoven a studoven</li>
	<li>individuální konzultace</li>
	<li>zkoušení za přítomnosti nejvýše 10 osob</li>
	<li>laboratorní, experimentální nebo uměleckou práci za přítomnosti nejvýše 15 osob</li>
	<li>klinické a praktické výuce a praxi</li>
</ul>",NULL,NULL,modal-md,fas fa-exclamation-triangle,NULL
98,Roušky u akcí nad 100 lidí ve venkovních prostorech,"Povinnost nosit roušku na venkovních akcích, kde je více jak 100 lidí",3,narizeni,75,"Nošení roušek se na vás nevztahuje, pokud:
<ul>
<li>Jste dítě do dvou let</li>
<li>Jste osoba s poruchou intelektu, kognitivní poruchou - zkrátka váš stav neumožňuje dodržení tohoto zákazu.</li>
<li>Zrovna vystupujete (např. hrajete v divadle, tančíte, hrajete na hudebním přestavení, nebo provádíte autorské dílo)</li>

Dále se nevztahuje na 
<li>Sportovce, nebo cvičící v době tréninku, zápasu, soutěže apod. </li>
<li>redaktory, moderátory a další osoby vystupuící v rozlasových, televizních a dalších pořadech</li>
</ul>",NULL,NULL,modal-md,fas fa-exclamation-triangle,NULL
100,"Co se stane, když se dostanu do karantény/izolace?","<h3>Izolace</h3>
Pokud <b>máte pozitivní</b> výsledek RT-PCR testu na COVID-19, je vám <b>nařízena izolace</b> minimálně 10 dní od odběru onoho pozitivního vzorku.
<ul>
<li>Pokud <b>nemáte příznaky</b> COVID-19, po 10 dnech se ukončuje izolace, nemusíte na RT-PCR test</li>
<li>Pokud <b>máte příznaky</b> COVID-19:
	<ul>
		<li>Izolace <b>pokračuje</b> tak dlouho, </b>dokud budete mít příznaky</b></li>
		<li>Ve chvíli kdy příznaky mít <b>nebudete</b> (nebo půjdou příznaky vysvětlit jinak), čeká se ještě alespoň 3 dny. </li>
		<li>Celková doba izolace <b>nesmí být kratší, než 10 dní</b>, ukončuje se bez provedení RT-PCR testu.</li>

	</ul>
</ul>
Pokud máte <b>opakovaně pozitivní výsledky</b> RT-PCR testu, je nezbytné potvrdit vaši bezinfekčnost k ukončení izolace. To se proválí kultivačním průkazem viru ve specializovaných laboratořích.

<h3>Karanténa</h3>
Pokud <b>vás kontaktovala hygiena</b>, že jste byl/a v <b>kontaktu s pozitivním</b>, je vám nařízena <b>karanténa na alespoň 10 dní</b> od kontaktu s pozitivní osobou. 
<ol>
<li>Někdy mezi 5-7 dnem (nejpozději 10. den) od kontaktu s pozitivním vám bude provedem RT-PCR test na COVID-19</li>
	<ul>
		<li>Pokud <b>nemáte příznaky</b> a vyšel vám <b>negativní test</b>, vaše karanténa po 10 dnech od kontaktu s pozitivním končí. </li> 
		<li>Pokud vám <b>vyšel pozitivní test</b>, jdete do izolace. 
		<li>Pokud se u vás <b>objevily příznaky COVID-19</b>, jdete <b>do izolace</b></li>
	</ul>
<li>Pokud se během 10 dní od kontaktu s pozitivním <b>nepodařilo udělat RT-PCR test</b>:
	<ul>
		<li>Pokud <b>nemáte příznaky</b>, končí karanténa 14 dní od kontaktu s nakaženým.</li>
		<li>Pokud <b>máte příznaky</b>, jdete do <b>izolace</b>
	</ul>
</ol> 

",12,narizeni,77,NULL,https://koronavirus.mzcr.cz/wp-content/uploads/2020/09/Mimo%C5%99%C3%A1dn%C3%A9-opat%C5%99en%C3%AD-%E2%80%93-izolace-a-karant%C3%A9na-s-%C3%BA%C4%8Dinnost%C3%AD-od-25.-9.-2020-do-odvol%C3%A1n%C3%AD.pdf,"Mimořádné opatření – izolace a karanténa, s účinností od 25. 9. 2020 do odvolání",modal-md,fas fa-house-user,NULL
101,Zrušení prezenční výuky na VŠ,Zákaz osobní přítomnosti studentů na výuce při studiu na vysoké škole,4,narizeni,78,"Zákaz osobní přítomnosti studentů se nevztahuje na:
<ul>
	<li>individuální návštěvy knihoven a studoven</li>
	<li>individuální konzultace</li>
	<li>zkoušení za přítomnosti nejvýše 10 osob</li>
	<li>výkon prexe</li>
</ul>",NULL,NULL,modal-md,fas fa-exclamation-triangle,NULL
102,Roušky ve společných vnitřních prostorech domovů mládeže a dalších ,"V podstatě toto nařízení doplňuje dřívější celoplošné, kde níže uvedené bylo výjimkou. Roušky jsou nově povinné:
<ul>
   <li>v internátech a domovech mládeže, pokud jste tam ubytován/a, nebo tam pracujete (mimo pokoj)</li>
   <li>v dětských domovech, diagnostických ústavech, výchovných ústavech, a školách zřízených při nich a střediscích výchovné péče (internátní forma) (mimo pokoj)</li>
   <li>pro zaměstnance a děti v zařízeních pro děti vyžadující okamžitou pomoc (mimo pokoj)</li>
</ul>",4,narizeni,79,"<ul>
   <li>místo ubytování (např. pokoj)</li>
   <li>děti do dvou let věku</li>
   <li>osoby s poruchou intelektu, kognitivní poruchou atd. (zkrátka pokud váš stav neumožňuje dodržování)</li>
</ul>",NULL,NULL,modal-md,fas fa-head-side-mask,NULL
103,Zákaz návštěv pacientů,Zázka návštěv ve zdravotnických zařízeních lůžkové péče. ,1,narizeni,81,"Výjimkou jsou: <ul>
	<li>Návštěvy nezletilých pacientů</li>
	<li>Návštěvy pacientů s omezenou svéprávností</li
	<li>Návštěvy pacientů v hospicech a dalších pacientů v terminálním stádiu nevyléčitelného onemocnění</li>
	<li>Přítomnost pří porodu, za předpokladu, že jsou splněny následující podmínky</li>
	<ul>
		<li>Jste druhým rodičem dítěte, nebo žijete s rodičkou ve společné domácnosti</li>
		<li>Porod bude probíhat v damostatném porodním pokoji nebo bodu s vlastním soc. zařízením</li>
		<li>Bude omezen váš kontakt s ostatními rodičkami</li>
		<li>Nemáte teplotu přesahující 37.0°C, ani příznaky COVID-19. Kontrole se podrobíte před vstupem do porodního pokoje</li>
		<li>Máte chirurgickou roušku, nebo lepší ochranu dýchacích cest (respirátor). Po domácku ušitá rouška nestačí. </li>
	</ul>
</ul>",NULL,NULL,modal-md,fas fa-user-slash,NULL
94,Omezení otevírací doby restaurací,"Restaurace musí mít zavřeno už od 22:00 (Na místo od půlnoci)

Nově také musí provozovatelé restaurací dbát na dodržení rozestupů hostů, a to 1,5 metru mezi hosty usazenými uvnitř a 2 metry pokud stojí před provozovnou.",5,narizeni,73,NULL,NULL,NULL,modal-md,fas fa-exclamation-triangle,NULL
95,Venkovní akce na sezení až 2 000 lidí,"Akce se nesmí zúčastnit více než 2 000 návštěvníků (musí být zařízené organizační věci jako rozdělení do jednotlivých sektorů po menším počtu lidí, rozestupy).

Do tohoto počtu se nezapočítávají organizátoři, kteří nejsou v době akce v přímém kontaktu s návštěvníky.",3,narizeni,74,"Nevztahuje se na demonstrace a zasedání státních orgánů
S výjimkou výstav, trhů, veletrhů a jim podobných
akcí",NULL,NULL,modal-md,fas fa-exclamation-triangle,NULL
96,Vnitřní akce na sezení až 1 000 lidí,"Akce se nesmí zúčastnit více než 500 návštěvníků.

Do tohoto počtu se nezapočítávají organizátoři, kteří nejsou v době akce v přímém kontaktu s návštěvníky.

Vnitřní akce se smí zúčastnit až 1000 lidí, pokud budou v oddělených sektorech s vlastními vstupy z venku s kapacitou 500 osob.",3,narizeni,74,Nevztahuje se na demonstrace a zasedání státních orgánů,NULL,NULL,modal-md,fas fa-exclamation-triangle,NULL
97,Hromadné akce max. 50 lidí venku nebo max 10 lidí uvnitř,"Toto opatření se vztahuje na všechny menší akce, od vernisáží, přes bohoslužby, až po rodinné oslavy",3,narizeni,74,"S výjimkou výstav, trhů, veletrhů a jim podobných akcí",NULL,NULL,modal-md,fas fa-exclamation-triangle,NULL
104,Zákaz návštěv v soc. zařízeních (např. domovy seniorů),"Zázkaz návštěv v domovech pro seniory, domovech se zvláštním režimem a všem odhlečovacím sociálním službám",10,narizeni,81,"Výjimkami jsou<ul>
	<li>Návštěvy nezletilých uživatelů</li>
	<li>Návštěvy uživatelů s omezenou svéprávností</li>
	<li>Návštěvy uživatelů se zdravotním postižením</li>
	<li>Návštěvy uživatelů, pokud to vyžaduje jejich psychický stav, nebo sociálni situace</li>
	<li>Návštěvy uživatelů v terminálním stádiu nevyléčitelného onemocnění</li>
</ul>",NULL,NULL,modal-md,fas fa-user-slash,NULL
